,Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
6827,2014100717428,2014-09-23 00:00:00,2014-08-28 07:15:00,BUF,Buffalo Niagara International,Jet Blue,Property Damage,Checked Baggage,Clothing,0.0,-
6828,2014100717429,2014-09-26 00:00:00,2014-09-18 14:12:00,PDX,Portland International,Air Canada,Property Damage,Checked Baggage,Other,0.0,-
6829,2014100717430,2014-09-27 00:00:00,2014-07-10 18:00:00,JFK,John F. Kennedy International,Etihad Airways,Property Damage,Checked Baggage,Baggage/Cases/Purses,0.0,-
6830,2014100717431,2014-09-26 00:00:00,2014-09-23 13:00:00,CHS,Charleston International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0.0,-
6831,2014100717432,2014-09-24 00:00:00,2014-09-17 00:00:00,PVD,"TF Green Airport, Providence",Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses,0.0,-
6832,2014100717433,2014-09-25 00:00:00,2014-07-27 12:00:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,0.0,-
6833,2014100717434,2014-09-26 00:00:00,2014-09-23 08:00:00,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,0.0,-
6834,2014100717435,2014-09-28 00:00:00,2014-09-01 11:00:00,PHL,Philadelphia International Airport,USAir  ,Passenger Property Loss,Checked Baggage,Travel Accessories,0.0,-
6835,2014100717436,2014-09-23 00:00:00,2014-09-03 00:00:00,IAD,Washington Dulles International,UAL  ,Passenger Property Loss,Checked Baggage,Clothing,0.0,-
6836,2014100717437,2014-09-26 00:00:00,2014-09-18 16:00:00,CLT,Charlotte/Douglas International Airport,UAL  ,Property Damage,Checkpoint,Baggage/Cases/Purses,105.0,Approve in Full
6837,2014100717438,2014-09-23 00:00:00,2014-07-30 16:00:00,-,-,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Clothing; Cosmetics & Grooming,0.0,-
6838,2014100717439,2014-09-26 00:00:00,2014-09-06 12:00:00,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,0.0,-
6839,2014100717440,2014-09-26 00:00:00,2014-09-22 12:55:00,IAH,Houston - George Bush Intercontinental Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0.0,-
6840,2014100717441,2014-09-12 00:00:00,2014-09-08 00:00:00,ECP,Northwest Florida Beaches International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,0.0,-
6841,2014100717442,2014-10-07 00:00:00,2014-09-22 06:50:00,SMF,Sacramento International Airport,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,32.0,Approve in Full
6842,2014100717443,2014-09-26 00:00:00,2014-06-14 12:40:00,IND,Indianapolis International,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0.0,-
6843,2014100717444,2014-10-07 00:00:00,2014-08-14 16:00:00,F,Foreign airport,British Airways  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,0.0,-
6844,2014100717445,2014-09-26 00:00:00,2014-09-25 00:00:00,DLH,"Duluth, MN",Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,0.0,Deny
6845,2014100717446,2014-09-24 00:00:00,2014-09-04 21:15:00,SEA,Seattle-Tacoma International,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,0.0,-
6846,2014100717447,2014-09-26 00:00:00,2014-08-29 12:00:00,LAS,McCarran International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0.0,Deny
6847,2014100717448,2014-09-16 00:00:00,2014-08-25 00:00:00,PLN,Pellston Regional Of Emmet County,Delta Air Lines  ,Property Damage,Checked Baggage,Travel Accessories,0.0,Deny
6848,2014100717449,2014-09-24 00:00:00,2014-09-08 09:00:00,JAX,Jacksonville International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,20.0,Approve in Full
6849,2014100717450,2014-09-23 00:00:00,2014-01-11 07:41:00,CLE,Cleveland Hopkins International,UAL  ,Property Damage,Checkpoint,Computer & Accessories,324.75,Settle
6850,2014100717451,2014-10-07 00:00:00,2014-10-07 00:00:00,MCO,Orlando International Airport,Virgin America,Passenger Property Loss,Checked Baggage,Personal Electronics,0.0,-
6851,2014100717452,2014-09-26 00:00:00,2014-09-07 00:00:00,DEN,Denver International Airport ,UAL  ,Property Damage,Checked Baggage,Clothing,0.0,-
6852,2014100717453,2014-09-17 00:00:00,2014-07-18 00:00:00,-,-,-,Personal Injury,Checkpoint,-,0.0,-
6853,2014100717454,2014-09-29 00:00:00,2014-09-26 00:00:00,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Automobile Parts & Accessories,0.0,-
6854,2014100717455,2014-09-19 00:00:00,2014-08-30 00:00:00,SLC,Salt Lake City International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,0.0,Deny
6855,2014100717456,2014-10-07 00:00:00,2014-09-24 00:00:00,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Personal Electronics,0.0,-
6856,2014100717457,2014-09-15 00:00:00,2014-08-13 00:00:00,F,Foreign airport,USAir  ,Passenger Property Loss,Checkpoint,Currency,0.0,-
6857,2014100717458,2014-09-26 00:00:00,2014-09-02 16:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,0.0,-
6858,2014100717459,2014-09-17 00:00:00,2014-09-08 00:00:00,IAD,Washington Dulles International,Southwest Airlines  ,Property Damage,Checkpoint,Other,0.0,-
6859,2014100717460,2014-09-23 00:00:00,2013-12-29 00:00:00,F,Foreign airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0.0,-
6860,2014100717461,2014-10-07 00:00:00,2014-09-16 00:00:00,SEA,Seattle-Tacoma International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,0.0,Deny
6861,2014100717462,2014-09-29 00:00:00,2014-09-24 20:24:00,EWR,Newark International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,489.4,Settle
6862,2014100717463,2014-10-03 00:00:00,2014-09-07 19:00:00,IAH,Houston - George Bush Intercontinental Airport,-,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0.0,-
6863,2014100717464,2014-09-29 00:00:00,2014-09-24 17:00:00,PVD,"TF Green Airport, Providence",UAL  ,Passenger Property Loss,-,Clothing; Cosmetics & Grooming; Other,0.0,-
6864,2014100717465,2014-09-17 00:00:00,2014-08-30 00:00:00,SMF,Sacramento International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,0.0,-
6865,2014100717466,2014-10-07 00:00:00,2014-09-08 11:55:00,MCO,Orlando International Airport,Westjet Airlines Ltd  ,Property Damage,Checkpoint,Travel Accessories,0.0,-
6866,2014100717467,2014-10-01 00:00:00,2014-09-10 17:30:00,MIA,Miami International Airport,British Airways  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0.0,-
6867,2014100717468,2014-09-17 00:00:00,2014-08-29 00:00:00,MIA,Miami International Airport,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0.0,-
6868,2014100717469,2014-09-19 00:00:00,2014-09-12 00:00:00,PHX,Phoenix Sky Harbor International,American Airlines  ,Property Damage,Checked Baggage,Home Decor,0.0,-
6869,2014100717470,2014-09-18 00:00:00,2014-08-27 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Southwest Airlines  ,Property Damage,Checked Baggage,Home Decor,0.0,-
6870,2014100717471,2014-09-30 00:00:00,2014-09-17 18:53:00,SAT,San Antonio International,UAL  ,Property Damage,Checked Baggage,Home Decor,0.0,-
6871,2014100817472,2014-09-29 00:00:00,2014-09-27 07:00:00,ORD,Chicago O'Hare International Airport,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Food & Drink,79.85,Approve in Full
6872,2014100817473,2014-09-30 00:00:00,2014-09-20 14:00:00,SJC,Norman Y Mineta San Jose International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,12.5,Settle
6873,2014100817474,2014-09-29 00:00:00,2014-09-09 09:41:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,-,Baggage/Cases/Purses; Travel Accessories,0.0,-
6874,2014100817475,2014-09-29 00:00:00,2014-09-25 08:00:00,SEA,Seattle-Tacoma International,American Airlines  ,Passenger Property Loss,Checkpoint,Baggage/Cases/Purses; Currency,0.0,Deny
6875,2014100817476,2014-09-30 00:00:00,2014-08-03 00:00:00,CLT,Charlotte/Douglas International Airport,USAir  ,Passenger Property Loss,Checked Baggage,Cameras,0.0,-
6876,2014100817477,2014-09-30 00:00:00,2014-03-08 00:00:00,ORD,Chicago O'Hare International Airport,Qatar airlines,Property Damage,Checked Baggage,Other,0.0,Deny
6877,2014100817478,2014-09-29 00:00:00,2014-07-29 09:00:00,MIA,Miami International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Personal Electronics,0.0,-
6878,2014100817479,2014-09-27 00:00:00,2014-09-24 19:00:00,LAX,Los Angeles International Airport ,Alaska Airlines  ,Property Damage,Checked Baggage,Home Decor,0.0,-
6879,2014100817480,2014-09-29 00:00:00,2014-09-09 08:00:00,PHX,Phoenix Sky Harbor International,-,Passenger Property Loss,Checkpoint,Computer & Accessories,0.0,-
6880,2014100817481,2014-10-01 00:00:00,2014-07-25 00:00:00,GPI,"Glacier Park Int., Kalispell, MT",Allegiant Air,Property Damage,Checked Baggage,Other,0.0,-
6881,2014100817482,2014-09-30 00:00:00,2014-09-09 15:00:00,MDW,Midway International Airport,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Personal Accessories,0.0,Deny
6882,2014100817483,2014-10-01 00:00:00,2014-09-26 00:00:00,GSP,Greenville-Spartanburg,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Other,0.0,-
6883,2014100817484,2014-10-03 00:00:00,2014-09-30 00:00:00,RNO,Reno/Tahoe International,Delta Air Lines  ,Property Damage,Checked Baggage,Food & Drink,142.38,Approve in Full
6884,2014100817485,2014-10-08 00:00:00,2014-08-30 00:00:00,IAD,Washington Dulles International,UAL  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,0.0,-
6885,2014100817486,2014-09-29 00:00:00,2014-08-24 00:00:00,BUR,Bob Hope ,Southwest Airlines  ,Property Damage,Checkpoint,Computer & Accessories,0.0,-
6886,2014100817487,2014-09-30 00:00:00,2014-09-02 16:45:00,MEM,Memphis International Airport,UAL  ,Property Damage,Checkpoint,Personal Electronics,129.0,Settle
6887,2014100817488,2014-09-30 00:00:00,2014-09-26 14:30:00,DFW,Dallas-Fort Worth International Airport ,British Airways  ,Property Damage,Checked Baggage,Cosmetics & Grooming,0.0,-
6888,2014100817489,2014-09-30 00:00:00,2014-08-01 10:20:00,MCO,Orlando International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Clothing,120.0,Approve in Full
6889,2014100817490,2014-09-30 00:00:00,2014-06-21 15:30:00,EWR,Newark International Airport,UAL  ,Personal Injury,Checked Baggage,-,0.0,-
6890,2014100817491,2014-10-03 00:00:00,2014-09-27 00:00:00,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0.0,-
6891,2014100817492,2014-09-30 00:00:00,2014-09-13 00:00:00,JFK,John F. Kennedy International,EL AL Israeli Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0.0,-
6892,2014100817493,2014-10-03 00:00:00,2014-08-10 00:00:00,LGB,Long Beach,Jet Blue,Property Damage,Checkpoint,Computer & Accessories,0.0,-
6893,2014100817494,2014-09-30 00:00:00,2014-09-12 00:00:00,DAY,James M. Cox Dayton International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,0.0,-
6894,2014100817495,2014-09-30 00:00:00,2014-09-21 00:00:00,PIT,Pittsburgh International Airport,USAir  ,Passenger Property Loss,Checkpoint,Food & Drink,0.0,-
6895,2014100817496,2014-09-29 00:00:00,2014-09-18 00:00:00,BMI,Bloomington-Normal Airport,Frontier Airlines,Passenger Property Loss,Checkpoint,Clothing,0.0,-
6896,2014100817498,2014-09-29 00:00:00,2014-09-07 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Sun Country Airlines Inc  ,Property Damage,Checked Baggage,Travel Accessories,0.0,Deny
6897,2014100817499,2014-09-29 00:00:00,2014-09-23 00:00:00,IND,Indianapolis International,American Airlines  ,Passenger Property Loss,Checked Baggage,Cameras,0.0,-
6898,2014100817500,2014-09-30 00:00:00,2014-09-26 00:00:00,RDU,Raleigh-Durham International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Other,0.0,Deny
6899,2014100817501,2014-10-01 00:00:00,2014-09-25 13:00:00,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing; Cosmetics & Grooming,0.0,-
6900,2014100917502,2014-10-01 00:00:00,2014-07-24 19:00:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,Checkpoint,Personal Electronics,0.0,-
6901,2014100917503,2014-10-01 00:00:00,2014-09-01 09:00:00,PHL,Philadelphia International Airport,USAir  ,Property Damage,Checkpoint,Other,0.0,-
6902,2014100917504,2014-10-01 00:00:00,2014-09-29 14:30:00,F,Foreign airport,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Cosmetics & Grooming,0.0,-
6903,2014100917505,2014-10-01 00:00:00,2014-09-22 10:30:00,ORD,Chicago O'Hare International Airport,Spirit Airlines,Passenger Property Loss,Checked Baggage,Travel Accessories,0.0,Deny
6904,2014100917506,2014-10-01 00:00:00,2014-09-15 00:00:00,EWR,Newark International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Personal Electronics,0.0,-
6905,2014100917507,2014-10-01 00:00:00,2014-09-08 16:45:00,SMF,Sacramento International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,7.7,Approve in Full
6906,2014100917508,2014-10-01 00:00:00,2014-08-10 17:00:00,HNL,Honolulu International Airport,Hawaiian Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,0.0,-
6907,2014100917509,2014-10-01 00:00:00,2014-09-14 00:00:00,F,Foreign airport,British Airways  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches; Other,0.0,-
6908,2014100917510,2014-09-29 00:00:00,2014-08-19 15:55:00,AUS,Austin-Bergstrom International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,-,0.0,-
6909,2014100917511,2014-10-01 00:00:00,2014-09-13 12:00:00,GSP,Greenville-Spartanburg,Southwest Airlines  ,Property Damage,Checked Baggage,Other,0.0,-
6910,2014100917512,2014-10-01 00:00:00,2014-08-24 22:46:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Food & Drink; Other,0.0,-
6911,2014100917513,2014-10-01 00:00:00,2014-09-26 00:00:00,JAX,Jacksonville International,UAL  ,Passenger Property Loss,Checked Baggage,Travel Accessories,0.0,-
6912,2014100917514,2014-10-01 00:00:00,2014-08-27 00:00:00,ALB,Albany International,USAir  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0.0,-
6913,2014100917515,2014-09-29 00:00:00,2014-09-13 16:00:00,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checkpoint,Personal Accessories,25.0,Approve in Full
6914,2014100917516,2014-09-26 00:00:00,2014-09-24 23:56:00,LAS,McCarran International,Jet Blue,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,0.0,-
6915,2014100917517,2014-10-01 00:00:00,2014-09-12 10:45:00,SAT,San Antonio International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Other; Other; Personal Electronics,0.0,-
6916,2014100917518,2014-09-29 00:00:00,2014-09-10 16:00:00,DEN,Denver International Airport ,Frontier Airlines,Property Damage,Checked Baggage,Musical Instruments & Accessories,0.0,Deny
6917,2014100917519,2014-10-01 00:00:00,2014-09-13 10:00:00,FLL,Ft. Lauderdale-Hollywood International,AirTran Airlines,Property Damage,Checked Baggage,Home Decor,0.0,-
6918,2014100917520,2014-10-01 00:00:00,2014-09-25 00:00:00,ONT,Ontario International,USAir  ,Passenger Property Loss,Checked Baggage,Food & Drink; Other,0.0,-
6919,2014100917521,2014-09-29 00:00:00,2014-09-17 00:00:00,F,Foreign airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,0.0,-
6920,2014100917522,2014-10-01 00:00:00,2014-09-26 16:13:00,BOI,Boise Air Terminal/Gowen Field,Southwest Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,326.09,Approve in Full
6921,2014100917523,2014-09-30 00:00:00,2014-09-21 00:00:00,SBA,Santa Barbara Municipal,UAL  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0.0,-
6922,2014100917524,2014-09-29 00:00:00,2014-09-13 17:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,USAir  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,0.0,-
6923,2014100917525,2014-09-30 00:00:00,2014-09-29 16:15:00,DCA,Ronald Reagan Washington National Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,0.0,-
6924,2014100917526,2014-09-27 00:00:00,2014-05-08 08:30:00,SFO,San Francisco International,Jet Blue,Personal Injury,Checkpoint,Other,0.0,-
6925,2014100917527,2014-09-30 00:00:00,2014-09-30 00:00:00,SAT,San Antonio International,Volaris Airlines,Passenger Property Loss,Checked Baggage,Clothing,0.0,-
6926,2014100917528,2014-10-09 00:00:00,2014-09-23 17:10:00,BOS,Boston (Logan) International Airport ,Lufthansa  ,Property Damage,Checkpoint,Other,0.0,-
6927,2014100917529,2014-09-29 00:00:00,2014-09-06 10:00:00,OGG,"Kahului-Maui, HI",Alaska Airlines  ,Property Damage,Checkpoint,Baggage/Cases/Purses,40.0,Settle
6928,2014100917530,2014-10-01 00:00:00,2014-08-20 13:45:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Clothing; Home Decor,0.0,-
6929,2014100917531,2014-09-29 00:00:00,2014-09-17 00:00:00,LAX,Los Angeles International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,12.0,Settle
6930,2014100917532,2014-09-29 00:00:00,2014-08-01 09:30:00,EWR,Newark International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Personal Accessories,0.0,-
6931,2014100917533,2014-09-30 00:00:00,2014-09-29 00:00:00,CMH,Port Columbus International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,0.0,-
6932,2014100917534,2014-09-26 00:00:00,2014-09-22 19:30:00,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0.0,-
6933,2014100917535,2014-09-29 00:00:00,2014-09-16 06:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines  ,Property Damage,Checked Baggage,Personal Electronics,0.0,-
6934,2014100917536,2014-09-25 00:00:00,2014-08-22 00:00:00,BDL,Bradley International Airport,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0.0,-
6935,2014100917537,2014-10-01 00:00:00,2014-08-25 14:55:00,PHX,Phoenix Sky Harbor International,American Airlines  ,Passenger Property Loss,Checked Baggage,-,0.0,-
6936,2014100917538,2014-10-01 00:00:00,2014-08-28 10:10:00,ATL,Hartsfield-Jackson Atlanta International Airport,-,Passenger Property Loss,Checked Baggage,Clothing,0.0,-
